person,model
http://xmlns.com/foaf/0.1/person_269,Dodge
http://xmlns.com/foaf/0.1/person_269,Cadillac
http://xmlns.com/foaf/0.1/person_269,Dodge
http://xmlns.com/foaf/0.1/person_269,Cadillac
http://xmlns.com/foaf/0.1/person_725,Honda
http://xmlns.com/foaf/0.1/person_725,Honda
http://xmlns.com/foaf/0.1/person_549,Cadillac
http://xmlns.com/foaf/0.1/person_549,Infiniti
http://xmlns.com/foaf/0.1/person_549,Cadillac
http://xmlns.com/foaf/0.1/person_549,Infiniti
http://xmlns.com/foaf/0.1/person_766,Nissan
http://xmlns.com/foaf/0.1/person_766,Mercedes-Benz
http://xmlns.com/foaf/0.1/person_766,Nissan
http://xmlns.com/foaf/0.1/person_766,Mercedes-Benz
http://xmlns.com/foaf/0.1/person_197,Plymouth
http://xmlns.com/foaf/0.1/person_197,Hyundai
http://xmlns.com/foaf/0.1/person_197,Plymouth
http://xmlns.com/foaf/0.1/person_197,Hyundai
http://xmlns.com/foaf/0.1/person_980,Panoz
http://xmlns.com/foaf/0.1/person_980,Panoz
http://xmlns.com/foaf/0.1/person_443,Pontiac
http://xmlns.com/foaf/0.1/person_443,Pontiac
http://xmlns.com/foaf/0.1/person_130,Cadillac
http://xmlns.com/foaf/0.1/person_130,Cadillac
http://xmlns.com/foaf/0.1/person_211,Dodge
http://xmlns.com/foaf/0.1/person_211,Dodge
http://xmlns.com/foaf/0.1/person_406,Suzuki
http://xmlns.com/foaf/0.1/person_406,Suzuki
http://xmlns.com/foaf/0.1/person_209,Land Rover
http://xmlns.com/foaf/0.1/person_209,Land Rover
http://xmlns.com/foaf/0.1/person_32,Lexus
http://xmlns.com/foaf/0.1/person_32,Lexus
http://xmlns.com/foaf/0.1/person_623,Honda
http://xmlns.com/foaf/0.1/person_623,Honda
http://xmlns.com/foaf/0.1/person_772,Mitsubishi
http://xmlns.com/foaf/0.1/person_772,Mitsubishi
http://xmlns.com/foaf/0.1/person_447,Mercury
http://xmlns.com/foaf/0.1/person_447,Chevrolet
http://xmlns.com/foaf/0.1/person_447,Mercury
http://xmlns.com/foaf/0.1/person_447,Chevrolet
http://xmlns.com/foaf/0.1/person_416,Rambler
http://xmlns.com/foaf/0.1/person_416,Oldsmobile
http://xmlns.com/foaf/0.1/person_416,Rambler
http://xmlns.com/foaf/0.1/person_416,Oldsmobile
http://xmlns.com/foaf/0.1/person_741,Lexus
http://xmlns.com/foaf/0.1/person_741,Lexus
http://xmlns.com/foaf/0.1/person_394,Chevrolet
http://xmlns.com/foaf/0.1/person_394,BMW
http://xmlns.com/foaf/0.1/person_394,Chevrolet
http://xmlns.com/foaf/0.1/person_394,BMW
http://xmlns.com/foaf/0.1/person_317,Chevrolet
http://xmlns.com/foaf/0.1/person_317,Chevrolet
http://xmlns.com/foaf/0.1/person_886,Dodge
http://xmlns.com/foaf/0.1/person_886,Pontiac
http://xmlns.com/foaf/0.1/person_886,Dodge
http://xmlns.com/foaf/0.1/person_886,Pontiac
http://xmlns.com/foaf/0.1/person_577,Jeep
http://xmlns.com/foaf/0.1/person_577,Nissan
http://xmlns.com/foaf/0.1/person_577,Jeep
http://xmlns.com/foaf/0.1/person_577,Nissan
http://xmlns.com/foaf/0.1/person_475,Hyundai
http://xmlns.com/foaf/0.1/person_475,BMW
http://xmlns.com/foaf/0.1/person_475,Hyundai
http://xmlns.com/foaf/0.1/person_475,BMW
http://xmlns.com/foaf/0.1/person_215,Land Rover
http://xmlns.com/foaf/0.1/person_215,Land Rover
http://xmlns.com/foaf/0.1/person_295,Honda
http://xmlns.com/foaf/0.1/person_295,Honda
http://xmlns.com/foaf/0.1/person_481,Pontiac
http://xmlns.com/foaf/0.1/person_481,Chevrolet
http://xmlns.com/foaf/0.1/person_481,Pontiac
http://xmlns.com/foaf/0.1/person_481,Chevrolet
http://xmlns.com/foaf/0.1/person_682,Bugatti
http://xmlns.com/foaf/0.1/person_682,Bugatti
http://xmlns.com/foaf/0.1/person_293,Jeep
http://xmlns.com/foaf/0.1/person_293,Mitsubishi
http://xmlns.com/foaf/0.1/person_293,Jeep
http://xmlns.com/foaf/0.1/person_293,Mitsubishi
http://xmlns.com/foaf/0.1/person_757,Lexus
http://xmlns.com/foaf/0.1/person_757,Lexus
http://xmlns.com/foaf/0.1/person_583,Mazda
http://xmlns.com/foaf/0.1/person_583,Isuzu
http://xmlns.com/foaf/0.1/person_583,Mazda
http://xmlns.com/foaf/0.1/person_583,Isuzu
http://xmlns.com/foaf/0.1/person_829,Mitsubishi
http://xmlns.com/foaf/0.1/person_829,Pontiac
http://xmlns.com/foaf/0.1/person_829,Mitsubishi
http://xmlns.com/foaf/0.1/person_829,Pontiac
http://xmlns.com/foaf/0.1/person_935,Jaguar
http://xmlns.com/foaf/0.1/person_935,Jaguar
http://xmlns.com/foaf/0.1/person_243,Buick
http://xmlns.com/foaf/0.1/person_243,Buick
http://xmlns.com/foaf/0.1/person_422,Audi
http://xmlns.com/foaf/0.1/person_422,Kia
http://xmlns.com/foaf/0.1/person_422,Audi
http://xmlns.com/foaf/0.1/person_422,Kia
http://xmlns.com/foaf/0.1/person_933,Mazda
http://xmlns.com/foaf/0.1/person_933,Mazda
http://xmlns.com/foaf/0.1/person_820,Chrysler
http://xmlns.com/foaf/0.1/person_820,Chrysler
http://xmlns.com/foaf/0.1/person_125,Toyota
http://xmlns.com/foaf/0.1/person_125,Chevrolet
http://xmlns.com/foaf/0.1/person_125,Toyota
http://xmlns.com/foaf/0.1/person_125,Chevrolet
http://xmlns.com/foaf/0.1/person_342,Lexus
http://xmlns.com/foaf/0.1/person_342,Lexus
http://xmlns.com/foaf/0.1/person_162,Mitsubishi
http://xmlns.com/foaf/0.1/person_162,Chrysler
http://xmlns.com/foaf/0.1/person_162,Mitsubishi
http://xmlns.com/foaf/0.1/person_162,Chrysler
http://xmlns.com/foaf/0.1/person_833,Mitsubishi
http://xmlns.com/foaf/0.1/person_833,Honda
http://xmlns.com/foaf/0.1/person_833,Mitsubishi
http://xmlns.com/foaf/0.1/person_833,Honda
http://xmlns.com/foaf/0.1/person_622,Jaguar
http://xmlns.com/foaf/0.1/person_622,Bentley
http://xmlns.com/foaf/0.1/person_622,Jaguar
http://xmlns.com/foaf/0.1/person_622,Bentley
http://xmlns.com/foaf/0.1/person_200,Rambler
http://xmlns.com/foaf/0.1/person_200,Mazda
http://xmlns.com/foaf/0.1/person_200,Rambler
http://xmlns.com/foaf/0.1/person_200,Mazda
http://xmlns.com/foaf/0.1/person_783,Nissan
http://xmlns.com/foaf/0.1/person_783,Nissan
http://xmlns.com/foaf/0.1/person_523,Dodge
http://xmlns.com/foaf/0.1/person_523,Chevrolet
http://xmlns.com/foaf/0.1/person_523,Dodge
http://xmlns.com/foaf/0.1/person_523,Chevrolet
http://xmlns.com/foaf/0.1/person_38,Mazda
http://xmlns.com/foaf/0.1/person_38,Mazda
http://xmlns.com/foaf/0.1/person_740,Buick
http://xmlns.com/foaf/0.1/person_740,Oldsmobile
http://xmlns.com/foaf/0.1/person_740,Buick
http://xmlns.com/foaf/0.1/person_740,Oldsmobile
http://xmlns.com/foaf/0.1/person_226,Maserati
http://xmlns.com/foaf/0.1/person_226,Maserati
http://xmlns.com/foaf/0.1/person_362,Chrysler
http://xmlns.com/foaf/0.1/person_362,Nissan
http://xmlns.com/foaf/0.1/person_362,Chrysler
http://xmlns.com/foaf/0.1/person_362,Nissan
http://xmlns.com/foaf/0.1/person_464,BMW
http://xmlns.com/foaf/0.1/person_464,Mitsubishi
http://xmlns.com/foaf/0.1/person_464,BMW
http://xmlns.com/foaf/0.1/person_464,Mitsubishi
http://xmlns.com/foaf/0.1/person_171,Eagle
http://xmlns.com/foaf/0.1/person_171,Eagle
http://xmlns.com/foaf/0.1/person_78,Jeep
http://xmlns.com/foaf/0.1/person_78,Jeep
http://xmlns.com/foaf/0.1/person_638,Subaru
http://xmlns.com/foaf/0.1/person_638,Chevrolet
http://xmlns.com/foaf/0.1/person_638,Subaru
http://xmlns.com/foaf/0.1/person_638,Chevrolet
http://xmlns.com/foaf/0.1/person_998,BMW
http://xmlns.com/foaf/0.1/person_998,BMW
http://xmlns.com/foaf/0.1/person_263,Chrysler
http://xmlns.com/foaf/0.1/person_263,Chrysler
http://xmlns.com/foaf/0.1/person_787,Lincoln
http://xmlns.com/foaf/0.1/person_787,Chevrolet
http://xmlns.com/foaf/0.1/person_787,Lincoln
http://xmlns.com/foaf/0.1/person_787,Chevrolet
http://xmlns.com/foaf/0.1/person_539,Hyundai
http://xmlns.com/foaf/0.1/person_539,Jaguar
http://xmlns.com/foaf/0.1/person_539,Hyundai
http://xmlns.com/foaf/0.1/person_539,Jaguar
http://xmlns.com/foaf/0.1/person_551,Mazda
http://xmlns.com/foaf/0.1/person_551,Porsche
http://xmlns.com/foaf/0.1/person_551,Mazda
http://xmlns.com/foaf/0.1/person_551,Porsche
http://xmlns.com/foaf/0.1/person_242,Toyota
http://xmlns.com/foaf/0.1/person_242,Porsche
http://xmlns.com/foaf/0.1/person_242,Toyota
http://xmlns.com/foaf/0.1/person_242,Porsche
http://xmlns.com/foaf/0.1/person_82,Oldsmobile
http://xmlns.com/foaf/0.1/person_82,Oldsmobile
http://xmlns.com/foaf/0.1/person_650,Pontiac
http://xmlns.com/foaf/0.1/person_650,Pontiac
http://xmlns.com/foaf/0.1/person_421,Dodge
http://xmlns.com/foaf/0.1/person_421,Dodge
http://xmlns.com/foaf/0.1/person_124,Pontiac
http://xmlns.com/foaf/0.1/person_124,Pontiac
http://xmlns.com/foaf/0.1/person_53,Chevrolet
http://xmlns.com/foaf/0.1/person_53,Chevrolet
http://xmlns.com/foaf/0.1/person_53,Chevrolet
http://xmlns.com/foaf/0.1/person_53,Chevrolet
http://xmlns.com/foaf/0.1/person_705,Honda
http://xmlns.com/foaf/0.1/person_705,Pontiac
http://xmlns.com/foaf/0.1/person_705,Honda
http://xmlns.com/foaf/0.1/person_705,Pontiac
http://xmlns.com/foaf/0.1/person_654,Toyota
http://xmlns.com/foaf/0.1/person_654,Cadillac
http://xmlns.com/foaf/0.1/person_654,Toyota
http://xmlns.com/foaf/0.1/person_654,Cadillac
http://xmlns.com/foaf/0.1/person_734,Dodge
http://xmlns.com/foaf/0.1/person_734,Dodge
http://xmlns.com/foaf/0.1/person_848,Chevrolet
http://xmlns.com/foaf/0.1/person_848,Chevrolet
http://xmlns.com/foaf/0.1/person_953,Land Rover
http://xmlns.com/foaf/0.1/person_953,Mercury
http://xmlns.com/foaf/0.1/person_953,Land Rover
http://xmlns.com/foaf/0.1/person_953,Mercury
http://xmlns.com/foaf/0.1/person_555,Dodge
http://xmlns.com/foaf/0.1/person_555,Dodge
http://xmlns.com/foaf/0.1/person_879,Oldsmobile
http://xmlns.com/foaf/0.1/person_879,Hyundai
http://xmlns.com/foaf/0.1/person_879,Oldsmobile
http://xmlns.com/foaf/0.1/person_879,Hyundai
http://xmlns.com/foaf/0.1/person_258,Toyota
http://xmlns.com/foaf/0.1/person_258,Isuzu
http://xmlns.com/foaf/0.1/person_258,Toyota
http://xmlns.com/foaf/0.1/person_258,Isuzu
http://xmlns.com/foaf/0.1/person_912,Mitsubishi
http://xmlns.com/foaf/0.1/person_912,Chevrolet
http://xmlns.com/foaf/0.1/person_912,Mitsubishi
http://xmlns.com/foaf/0.1/person_912,Chevrolet
http://xmlns.com/foaf/0.1/person_808,Cadillac
http://xmlns.com/foaf/0.1/person_808,Cadillac
http://xmlns.com/foaf/0.1/person_891,Ford
http://xmlns.com/foaf/0.1/person_891,Nissan
http://xmlns.com/foaf/0.1/person_891,Ford
http://xmlns.com/foaf/0.1/person_891,Nissan
http://xmlns.com/foaf/0.1/person_966,Volkswagen
http://xmlns.com/foaf/0.1/person_966,Volkswagen
http://xmlns.com/foaf/0.1/person_755,Dodge
http://xmlns.com/foaf/0.1/person_755,Toyota
http://xmlns.com/foaf/0.1/person_755,Dodge
http://xmlns.com/foaf/0.1/person_755,Toyota
http://xmlns.com/foaf/0.1/person_333,Dodge
http://xmlns.com/foaf/0.1/person_333,Dodge
http://xmlns.com/foaf/0.1/person_333,Dodge
http://xmlns.com/foaf/0.1/person_333,Dodge
http://xmlns.com/foaf/0.1/person_895,Land Rover
http://xmlns.com/foaf/0.1/person_895,Land Rover
http://xmlns.com/foaf/0.1/person_761,Volvo
http://xmlns.com/foaf/0.1/person_761,Volvo
http://xmlns.com/foaf/0.1/person_432,Mitsubishi
http://xmlns.com/foaf/0.1/person_432,Audi
http://xmlns.com/foaf/0.1/person_432,Mitsubishi
http://xmlns.com/foaf/0.1/person_432,Audi
http://xmlns.com/foaf/0.1/person_597,Mercury
http://xmlns.com/foaf/0.1/person_597,Mercury
http://xmlns.com/foaf/0.1/person_15,Dodge
http://xmlns.com/foaf/0.1/person_15,Toyota
http://xmlns.com/foaf/0.1/person_15,Dodge
http://xmlns.com/foaf/0.1/person_15,Toyota
http://xmlns.com/foaf/0.1/person_284,Pontiac
http://xmlns.com/foaf/0.1/person_284,Pontiac
http://xmlns.com/foaf/0.1/person_52,GMC
http://xmlns.com/foaf/0.1/person_52,Pontiac
http://xmlns.com/foaf/0.1/person_52,GMC
http://xmlns.com/foaf/0.1/person_52,Pontiac
http://xmlns.com/foaf/0.1/person_21,BMW
http://xmlns.com/foaf/0.1/person_21,Pontiac
http://xmlns.com/foaf/0.1/person_21,BMW
http://xmlns.com/foaf/0.1/person_21,Pontiac
http://xmlns.com/foaf/0.1/person_612,Chrysler
http://xmlns.com/foaf/0.1/person_612,Volvo
http://xmlns.com/foaf/0.1/person_612,Chrysler
http://xmlns.com/foaf/0.1/person_612,Volvo
http://xmlns.com/foaf/0.1/person_282,Daihatsu
http://xmlns.com/foaf/0.1/person_282,Pontiac
http://xmlns.com/foaf/0.1/person_282,Daihatsu
http://xmlns.com/foaf/0.1/person_282,Pontiac
http://xmlns.com/foaf/0.1/person_692,Kia
http://xmlns.com/foaf/0.1/person_692,Mercury
http://xmlns.com/foaf/0.1/person_692,Kia
http://xmlns.com/foaf/0.1/person_692,Mercury
http://xmlns.com/foaf/0.1/person_704,Chevrolet
http://xmlns.com/foaf/0.1/person_704,Chevrolet
http://xmlns.com/foaf/0.1/person_704,Chevrolet
http://xmlns.com/foaf/0.1/person_704,Chevrolet
http://xmlns.com/foaf/0.1/person_436,Mercedes-Benz
http://xmlns.com/foaf/0.1/person_436,Dodge
http://xmlns.com/foaf/0.1/person_436,Mercedes-Benz
http://xmlns.com/foaf/0.1/person_436,Dodge
http://xmlns.com/foaf/0.1/person_383,Pontiac
http://xmlns.com/foaf/0.1/person_383,Pontiac
http://xmlns.com/foaf/0.1/person_50,Mazda
http://xmlns.com/foaf/0.1/person_50,Mazda
http://xmlns.com/foaf/0.1/person_516,Buick
http://xmlns.com/foaf/0.1/person_516,Buick
http://xmlns.com/foaf/0.1/person_204,BMW
http://xmlns.com/foaf/0.1/person_204,Acura
http://xmlns.com/foaf/0.1/person_204,BMW
http://xmlns.com/foaf/0.1/person_204,Acura
http://xmlns.com/foaf/0.1/person_702,Hyundai
http://xmlns.com/foaf/0.1/person_702,Infiniti
http://xmlns.com/foaf/0.1/person_702,Hyundai
http://xmlns.com/foaf/0.1/person_702,Infiniti
http://xmlns.com/foaf/0.1/person_397,Kia
http://xmlns.com/foaf/0.1/person_397,Pontiac
http://xmlns.com/foaf/0.1/person_397,Kia
http://xmlns.com/foaf/0.1/person_397,Pontiac
http://xmlns.com/foaf/0.1/person_449,Dodge
http://xmlns.com/foaf/0.1/person_449,Mitsubishi
http://xmlns.com/foaf/0.1/person_449,Dodge
http://xmlns.com/foaf/0.1/person_449,Mitsubishi
http://xmlns.com/foaf/0.1/person_847,Subaru
http://xmlns.com/foaf/0.1/person_847,Subaru
http://xmlns.com/foaf/0.1/person_470,Lexus
http://xmlns.com/foaf/0.1/person_470,Chevrolet
http://xmlns.com/foaf/0.1/person_470,Lexus
http://xmlns.com/foaf/0.1/person_470,Chevrolet
http://xmlns.com/foaf/0.1/person_477,Lexus
http://xmlns.com/foaf/0.1/person_477,Lexus
http://xmlns.com/foaf/0.1/person_996,Porsche
http://xmlns.com/foaf/0.1/person_996,Porsche
http://xmlns.com/foaf/0.1/person_853,Ferrari
http://xmlns.com/foaf/0.1/person_853,Lincoln
http://xmlns.com/foaf/0.1/person_853,Ferrari
http://xmlns.com/foaf/0.1/person_853,Lincoln
http://xmlns.com/foaf/0.1/person_151,Mitsubishi
http://xmlns.com/foaf/0.1/person_151,Ford
http://xmlns.com/foaf/0.1/person_151,Mitsubishi
http://xmlns.com/foaf/0.1/person_151,Ford
http://xmlns.com/foaf/0.1/person_532,Buick
http://xmlns.com/foaf/0.1/person_532,Buick
http://xmlns.com/foaf/0.1/person_9,Audi
http://xmlns.com/foaf/0.1/person_9,Audi
http://xmlns.com/foaf/0.1/person_158,Porsche
http://xmlns.com/foaf/0.1/person_158,Porsche
http://xmlns.com/foaf/0.1/person_232,Ford
http://xmlns.com/foaf/0.1/person_232,Volvo
http://xmlns.com/foaf/0.1/person_232,Ford
http://xmlns.com/foaf/0.1/person_232,Volvo
http://xmlns.com/foaf/0.1/person_180,Lincoln
http://xmlns.com/foaf/0.1/person_180,Lincoln
http://xmlns.com/foaf/0.1/person_822,Subaru
http://xmlns.com/foaf/0.1/person_822,Subaru
http://xmlns.com/foaf/0.1/person_987,Pontiac
http://xmlns.com/foaf/0.1/person_987,Toyota
http://xmlns.com/foaf/0.1/person_987,Pontiac
http://xmlns.com/foaf/0.1/person_987,Toyota
http://xmlns.com/foaf/0.1/person_863,Chevrolet
http://xmlns.com/foaf/0.1/person_863,Infiniti
http://xmlns.com/foaf/0.1/person_863,Chevrolet
http://xmlns.com/foaf/0.1/person_863,Infiniti
http://xmlns.com/foaf/0.1/person_281,Chrysler
http://xmlns.com/foaf/0.1/person_281,BMW
http://xmlns.com/foaf/0.1/person_281,Chrysler
http://xmlns.com/foaf/0.1/person_281,BMW
http://xmlns.com/foaf/0.1/person_655,Audi
http://xmlns.com/foaf/0.1/person_655,Audi
http://xmlns.com/foaf/0.1/person_351,Volkswagen
http://xmlns.com/foaf/0.1/person_351,Volkswagen
http://xmlns.com/foaf/0.1/person_310,Kia
http://xmlns.com/foaf/0.1/person_310,Kia
http://xmlns.com/foaf/0.1/person_358,Hyundai
http://xmlns.com/foaf/0.1/person_358,Hyundai
http://xmlns.com/foaf/0.1/person_67,Chevrolet
http://xmlns.com/foaf/0.1/person_67,Pontiac
http://xmlns.com/foaf/0.1/person_67,Chevrolet
http://xmlns.com/foaf/0.1/person_67,Pontiac
http://xmlns.com/foaf/0.1/person_179,Jaguar
http://xmlns.com/foaf/0.1/person_179,Chevrolet
http://xmlns.com/foaf/0.1/person_179,Jaguar
http://xmlns.com/foaf/0.1/person_179,Chevrolet
http://xmlns.com/foaf/0.1/person_252,Chevrolet
http://xmlns.com/foaf/0.1/person_252,MINI
http://xmlns.com/foaf/0.1/person_252,Chevrolet
http://xmlns.com/foaf/0.1/person_252,MINI
http://xmlns.com/foaf/0.1/person_719,Mitsubishi
http://xmlns.com/foaf/0.1/person_719,Mitsubishi
http://xmlns.com/foaf/0.1/person_259,Ford
http://xmlns.com/foaf/0.1/person_259,Ford
http://xmlns.com/foaf/0.1/person_410,Hyundai
http://xmlns.com/foaf/0.1/person_410,Kia
http://xmlns.com/foaf/0.1/person_410,Hyundai
http://xmlns.com/foaf/0.1/person_410,Kia
http://xmlns.com/foaf/0.1/person_570,Honda
http://xmlns.com/foaf/0.1/person_570,Honda
http://xmlns.com/foaf/0.1/person_113,Dodge
http://xmlns.com/foaf/0.1/person_113,Dodge
http://xmlns.com/foaf/0.1/person_466,Acura
http://xmlns.com/foaf/0.1/person_466,Acura
http://xmlns.com/foaf/0.1/person_314,GMC
http://xmlns.com/foaf/0.1/person_314,Audi
http://xmlns.com/foaf/0.1/person_314,GMC
http://xmlns.com/foaf/0.1/person_314,Audi
http://xmlns.com/foaf/0.1/person_683,Mazda
http://xmlns.com/foaf/0.1/person_683,Mazda
http://xmlns.com/foaf/0.1/person_789,Mazda
http://xmlns.com/foaf/0.1/person_789,Pontiac
http://xmlns.com/foaf/0.1/person_789,Mazda
http://xmlns.com/foaf/0.1/person_789,Pontiac
http://xmlns.com/foaf/0.1/person_500,Ford
http://xmlns.com/foaf/0.1/person_500,Bugatti
http://xmlns.com/foaf/0.1/person_500,Ford
http://xmlns.com/foaf/0.1/person_500,Bugatti
http://xmlns.com/foaf/0.1/person_818,Chrysler
http://xmlns.com/foaf/0.1/person_818,Chrysler
http://xmlns.com/foaf/0.1/person_580,Audi
http://xmlns.com/foaf/0.1/person_580,Audi
http://xmlns.com/foaf/0.1/person_374,Toyota
http://xmlns.com/foaf/0.1/person_374,Chevrolet
http://xmlns.com/foaf/0.1/person_374,Toyota
http://xmlns.com/foaf/0.1/person_374,Chevrolet
http://xmlns.com/foaf/0.1/person_71,Pontiac
http://xmlns.com/foaf/0.1/person_71,Lincoln
http://xmlns.com/foaf/0.1/person_71,Pontiac
http://xmlns.com/foaf/0.1/person_71,Lincoln
http://xmlns.com/foaf/0.1/person_970,Lexus
http://xmlns.com/foaf/0.1/person_970,Lexus
http://xmlns.com/foaf/0.1/person_723,Lincoln
http://xmlns.com/foaf/0.1/person_723,Lincoln
http://xmlns.com/foaf/0.1/person_275,Suzuki
http://xmlns.com/foaf/0.1/person_275,BMW
http://xmlns.com/foaf/0.1/person_275,Suzuki
http://xmlns.com/foaf/0.1/person_275,BMW
http://xmlns.com/foaf/0.1/person_901,BMW
http://xmlns.com/foaf/0.1/person_901,BMW
http://xmlns.com/foaf/0.1/person_821,Mazda
http://xmlns.com/foaf/0.1/person_821,Mazda
http://xmlns.com/foaf/0.1/person_986,Hyundai
http://xmlns.com/foaf/0.1/person_986,Land Rover
http://xmlns.com/foaf/0.1/person_986,Hyundai
http://xmlns.com/foaf/0.1/person_986,Land Rover
http://xmlns.com/foaf/0.1/person_126,Chevrolet
http://xmlns.com/foaf/0.1/person_126,Chevrolet
http://xmlns.com/foaf/0.1/person_868,Chevrolet
http://xmlns.com/foaf/0.1/person_868,Chevrolet
http://xmlns.com/foaf/0.1/person_687,Audi
http://xmlns.com/foaf/0.1/person_687,Audi
http://xmlns.com/foaf/0.1/person_880,Chevrolet
http://xmlns.com/foaf/0.1/person_880,Chevrolet
http://xmlns.com/foaf/0.1/person_955,Oldsmobile
http://xmlns.com/foaf/0.1/person_955,Oldsmobile
http://xmlns.com/foaf/0.1/person_914,Buick
http://xmlns.com/foaf/0.1/person_914,Buick
http://xmlns.com/foaf/0.1/person_465,Dodge
http://xmlns.com/foaf/0.1/person_465,Mazda
http://xmlns.com/foaf/0.1/person_465,Dodge
http://xmlns.com/foaf/0.1/person_465,Mazda
http://xmlns.com/foaf/0.1/person_884,Dodge
http://xmlns.com/foaf/0.1/person_884,BMW
http://xmlns.com/foaf/0.1/person_884,Dodge
http://xmlns.com/foaf/0.1/person_884,BMW
http://xmlns.com/foaf/0.1/person_41,Jeep
http://xmlns.com/foaf/0.1/person_41,Lincoln
http://xmlns.com/foaf/0.1/person_41,Jeep
http://xmlns.com/foaf/0.1/person_41,Lincoln
http://xmlns.com/foaf/0.1/person_788,GMC
http://xmlns.com/foaf/0.1/person_788,GMC
http://xmlns.com/foaf/0.1/person_156,Pontiac
http://xmlns.com/foaf/0.1/person_156,Pontiac
http://xmlns.com/foaf/0.1/person_70,Pontiac
http://xmlns.com/foaf/0.1/person_70,Pontiac
http://xmlns.com/foaf/0.1/person_505,Suzuki
http://xmlns.com/foaf/0.1/person_505,MINI
http://xmlns.com/foaf/0.1/person_505,Suzuki
http://xmlns.com/foaf/0.1/person_505,MINI
http://xmlns.com/foaf/0.1/person_722,Dodge
http://xmlns.com/foaf/0.1/person_722,Pontiac
http://xmlns.com/foaf/0.1/person_722,Dodge
http://xmlns.com/foaf/0.1/person_722,Pontiac
http://xmlns.com/foaf/0.1/person_827,Lincoln
http://xmlns.com/foaf/0.1/person_827,GMC
http://xmlns.com/foaf/0.1/person_827,Lincoln
http://xmlns.com/foaf/0.1/person_827,GMC
http://xmlns.com/foaf/0.1/person_490,Chevrolet
http://xmlns.com/foaf/0.1/person_490,Chevrolet
http://xmlns.com/foaf/0.1/person_599,Lincoln
http://xmlns.com/foaf/0.1/person_599,Dodge
http://xmlns.com/foaf/0.1/person_599,Lincoln
http://xmlns.com/foaf/0.1/person_599,Dodge
http://xmlns.com/foaf/0.1/person_497,Nissan
http://xmlns.com/foaf/0.1/person_497,Nissan
http://xmlns.com/foaf/0.1/person_985,Cadillac
http://xmlns.com/foaf/0.1/person_985,Cadillac
http://xmlns.com/foaf/0.1/person_17,Volkswagen
http://xmlns.com/foaf/0.1/person_17,Volkswagen
http://xmlns.com/foaf/0.1/person_619,Chevrolet
http://xmlns.com/foaf/0.1/person_619,Chrysler
http://xmlns.com/foaf/0.1/person_619,Chevrolet
http://xmlns.com/foaf/0.1/person_619,Chrysler
http://xmlns.com/foaf/0.1/person_617,BMW
http://xmlns.com/foaf/0.1/person_617,BMW
http://xmlns.com/foaf/0.1/person_336,Lincoln
http://xmlns.com/foaf/0.1/person_336,Subaru
http://xmlns.com/foaf/0.1/person_336,Lincoln
http://xmlns.com/foaf/0.1/person_336,Subaru
http://xmlns.com/foaf/0.1/person_698,Ford
http://xmlns.com/foaf/0.1/person_698,Ford
http://xmlns.com/foaf/0.1/person_438,MINI
http://xmlns.com/foaf/0.1/person_438,Lexus
http://xmlns.com/foaf/0.1/person_438,MINI
http://xmlns.com/foaf/0.1/person_438,Lexus
http://xmlns.com/foaf/0.1/person_836,GMC
http://xmlns.com/foaf/0.1/person_836,BMW
http://xmlns.com/foaf/0.1/person_836,GMC
http://xmlns.com/foaf/0.1/person_836,BMW
http://xmlns.com/foaf/0.1/person_518,Nissan
http://xmlns.com/foaf/0.1/person_518,Chevrolet
http://xmlns.com/foaf/0.1/person_518,Nissan
http://xmlns.com/foaf/0.1/person_518,Chevrolet
http://xmlns.com/foaf/0.1/person_842,BMW
http://xmlns.com/foaf/0.1/person_842,BMW
http://xmlns.com/foaf/0.1/person_521,Subaru
http://xmlns.com/foaf/0.1/person_521,Pontiac
http://xmlns.com/foaf/0.1/person_521,Subaru
http://xmlns.com/foaf/0.1/person_521,Pontiac
http://xmlns.com/foaf/0.1/person_147,Toyota
http://xmlns.com/foaf/0.1/person_147,Toyota
http://xmlns.com/foaf/0.1/person_852,Chevrolet
http://xmlns.com/foaf/0.1/person_852,Kia
http://xmlns.com/foaf/0.1/person_852,Chevrolet
http://xmlns.com/foaf/0.1/person_852,Kia
http://xmlns.com/foaf/0.1/person_364,Chevrolet
http://xmlns.com/foaf/0.1/person_364,Chevrolet
http://xmlns.com/foaf/0.1/person_364,Chevrolet
http://xmlns.com/foaf/0.1/person_364,Chevrolet
http://xmlns.com/foaf/0.1/person_883,Oldsmobile
http://xmlns.com/foaf/0.1/person_883,Oldsmobile
http://xmlns.com/foaf/0.1/person_188,Land Rover
http://xmlns.com/foaf/0.1/person_188,Land Rover
http://xmlns.com/foaf/0.1/person_188,Land Rover
http://xmlns.com/foaf/0.1/person_188,Land Rover
http://xmlns.com/foaf/0.1/person_261,Ford
http://xmlns.com/foaf/0.1/person_261,Ford
http://xmlns.com/foaf/0.1/person_261,Ford
http://xmlns.com/foaf/0.1/person_261,Ford
http://xmlns.com/foaf/0.1/person_4,Nissan
http://xmlns.com/foaf/0.1/person_4,Porsche
http://xmlns.com/foaf/0.1/person_4,Nissan
http://xmlns.com/foaf/0.1/person_4,Porsche
http://xmlns.com/foaf/0.1/person_248,Mazda
http://xmlns.com/foaf/0.1/person_248,Mazda
http://xmlns.com/foaf/0.1/person_270,Dodge
